Ts_real_s,time_s,PWM_input,omega_rad_s,current_A,RPM
0.010000,2.600001,90.00,29.423698,0.086300,280.976
0.010000,2.610001,90.00,31.262678,0.076500,298.537
0.010000,2.620001,90.00,31.262678,0.114700,298.537
0.010000,2.630001,90.00,30.649685,0.096000,292.683
0.010000,2.640001,90.00,29.423698,0.143800,280.976
0.010000,2.650001,90.00,31.262678,0.130600,298.537
0.010000,2.660001,90.00,31.262678,0.095600,298.537
0.010000,2.670001,90.00,31.262678,0.087800,298.537
0.010000,2.680001,90.00,28.810707,0.098700,275.122
0.010000,2.690001,90.00,31.875669,0.067600,304.390
0.010000,2.700001,90.00,30.649685,0.074100,292.683
0.010000,2.710001,90.00,31.875669,0.081800,304.390
0.010000,2.720001,90.00,28.197708,0.134200,269.268
0.010000,2.730001,90.00,31.875669,0.120400,304.390
0.010000,2.740001,90.00,30.649685,0.118600,292.683
0.010000,2.750001,90.00,31.875669,0.101100,304.390
0.010000,2.760001,90.00,28.197708,0.111300,269.268
0.010000,2.770001,90.00,31.875669,0.071300,304.390
0.010000,2.780001,90.00,30.649685,0.077400,292.683
0.010000,2.790001,90.00,31.875669,0.073000,304.390
0.010000,2.800001,90.00,28.197708,0.083900,269.268
0.010000,2.810001,90.00,31.875669,0.099100,304.390
0.010000,2.820001,90.00,30.649685,0.120300,292.683
0.010000,2.830001,90.00,31.875669,0.101900,304.390
0.010000,2.840001,90.00,28.197708,0.135200,269.268
0.010000,2.850001,90.00,31.875669,0.123400,304.390
0.010000,2.860001,90.00,30.649685,0.087300,292.683
0.010000,2.870001,90.00,31.875669,0.078100,304.390
0.010000,2.880001,90.00,28.197708,0.088600,269.268
0.010000,2.890001,90.00,31.875669,0.072000,304.390
0.010000,2.900001,90.00,30.649685,0.079600,292.683
0.010000,2.910001,90.00,31.875669,0.093600,304.390
0.010000,2.920001,90.00,28.197708,0.143300,269.268
0.010000,2.930001,90.00,31.875669,0.133000,304.390
0.010000,2.940001,90.00,30.649685,0.098100,292.683
0.010000,2.950001,90.00,31.875669,0.086000,304.390
0.010000,2.960001,90.00,28.197708,0.099300,269.268
0.010000,2.970001,90.00,31.875669,0.067000,304.390
0.010000,2.980001,90.00,31.262678,0.074400,298.537
0.010000,2.990001,90.00,31.262678,0.079300,298.537
0.010000,3.000001,90.00,29.423698,0.088900,280.976
0.010000,3.010001,90.00,30.649685,0.116500,292.683
0.010000,3.020001,90.00,31.262678,0.117200,298.537
0.010000,3.030001,90.00,31.262678,0.100300,298.537
0.010000,3.040001,90.00,29.423698,0.112200,280.976
0.010000,3.050001,90.00,30.649685,0.106300,292.683
0.010000,3.060001,90.00,31.875669,0.079300,304.390
0.010000,3.070001,90.00,30.649685,0.072500,292.683
0.010000,3.080001,90.00,29.423698,0.082300,280.976
0.010000,3.090001,90.00,30.649685,0.095700,292.683
0.010000,3.100001,90.00,31.875669,0.103300,304.390
0.010000,3.110001,90.00,30.649685,0.100900,292.683
0.010000,3.120001,90.00,29.423698,0.135700,280.976
0.010000,3.130001,90.00,30.649685,0.127500,292.683
0.010000,3.140001,90.00,31.875669,0.088600,304.390
0.010000,3.150001,90.00,30.649685,0.076600,292.683
0.010000,3.160001,90.00,29.423698,0.087000,280.976
0.010000,3.170001,90.00,30.649685,0.071400,292.683
0.010000,3.180001,90.00,31.875669,0.081000,304.390
0.010000,3.190001,90.00,30.649685,0.094100,292.683
0.010000,3.200001,90.00,29.423698,0.113000,280.976
0.010000,3.210001,90.00,30.649685,0.131400,292.683
0.010000,3.220001,90.00,31.875669,0.097600,304.390
0.010000,3.230001,90.00,30.649685,0.086700,292.683
0.010000,3.240001,90.00,29.423698,0.097400,280.976
0.010000,3.250001,90.00,31.262678,0.091800,298.537
0.010000,3.260001,90.00,31.262678,0.073900,298.537
0.010000,3.270001,90.00,31.262678,0.082000,298.537
0.010000,3.280001,90.00,28.810707,0.092600,275.122
0.010000,3.290001,90.00,31.262678,0.120600,298.537
0.010000,3.300001,90.00,31.262678,0.133700,298.537
0.010000,3.310001,90.00,31.875669,0.100000,304.390
0.010000,3.320001,90.00,28.197708,0.109100,269.268
0.010000,3.330001,90.00,31.875669,0.103300,304.390
0.010000,3.340001,90.00,30.649685,0.077000,292.683
0.010000,3.350001,90.00,31.875669,0.066200,304.390
0.010000,3.360001,90.00,28.197708,0.082700,269.268
0.010000,3.370001,90.00,31.875669,0.101500,304.390
0.010000,3.380001,90.00,30.649685,0.112300,292.683
0.010000,3.390001,90.00,31.875669,0.102300,304.390
0.010000,3.400001,90.00,28.197708,0.122400,269.268
0.010000,3.410001,90.00,31.875669,0.119600,304.390
0.010000,3.420001,90.00,30.649685,0.084900,292.683
0.010000,3.430001,90.00,31.875669,0.071000,304.390
0.010000,3.440001,90.00,28.197708,0.085700,269.268
0.010000,3.450001,90.00,31.875669,0.077500,304.390
0.010000,3.460001,90.00,30.649685,0.088500,292.683
0.010000,3.470001,90.00,31.875669,0.098700,304.390
0.010000,3.480001,90.00,29.423698,0.116900,280.976
0.010000,3.490001,90.00,30.649685,0.129000,292.683
0.010000,3.500001,90.00,31.262678,0.140600,298.537
0.010000,3.510001,90.00,31.262678,0.080600,298.537
0.010000,3.520001,90.00,29.423698,0.091000,280.976
0.010000,3.530001,90.00,30.649685,0.082800,292.683
0.010000,3.540001,90.00,31.875669,0.075100,304.390
0.010000,3.550001,90.00,30.649685,0.066600,292.683
0.010000,3.560001,90.00,29.423698,0.107800,280.976
0.010000,3.570001,90.00,30.649685,0.126600,292.683
0.010000,3.580001,90.00,31.875669,0.140800,304.390
0.010000,3.590001,90.00,30.649685,0.086700,292.683
0.010000,3.600001,90.00,29.423698,0.103200,280.976
0.010000,3.610001,90.00,31.262678,0.092600,298.537
0.010000,3.620001,90.00,31.262678,0.071900,298.537
0.010000,3.630001,90.00,30.649685,0.062700,292.683
0.010000,3.640001,90.00,29.423698,0.091200,280.976
0.010000,3.650001,90.00,31.875669,0.085400,304.390
0.010000,3.660001,90.00,30.649685,0.135300,292.683
0.010000,3.670001,90.00,31.875669,0.098500,304.390
0.010000,3.680001,90.00,28.197708,0.116300,269.268
0.010000,3.690001,90.00,31.875669,0.102200,304.390
0.010000,3.700001,90.00,30.649685,0.105100,292.683
0.010000,3.710001,90.00,31.875669,0.064900,304.390
0.010000,3.720001,90.00,28.197708,0.083200,269.268
0.010000,3.730001,90.00,31.875669,0.076100,304.390
0.010000,3.740001,90.00,30.649685,0.120900,292.683
0.010000,3.750001,90.00,31.875669,0.101600,304.390
0.010000,3.760001,90.00,28.197708,0.121500,269.268
0.010000,3.770001,90.00,31.875669,0.111500,304.390
0.010000,3.780001,90.00,30.649685,0.122600,292.683
0.010000,3.790001,90.00,31.875669,0.070900,304.390
0.010000,3.800001,90.00,28.810707,0.083600,275.122
0.010000,3.810001,90.00,31.262678,0.074300,298.537
0.010000,3.820001,90.00,31.262678,0.093500,298.537
0.010000,3.830001,90.00,31.262678,0.083400,298.537
0.010000,3.840001,90.00,29.423698,0.117800,280.976
0.010000,3.850001,90.00,30.649685,0.127100,292.683
0.010000,3.860001,90.00,31.875669,0.138500,304.390
0.010000,3.870001,90.00,30.649685,0.078400,292.683
0.010000,3.880001,90.00,29.423698,0.088300,280.976
0.010000,3.890001,90.00,30.649685,0.081100,292.683
0.010000,3.900001,90.00,31.875669,0.078000,304.390
0.010000,3.910001,90.00,30.649685,0.067700,292.683
0.010000,3.920001,90.00,29.423698,0.111300,280.976
0.010000,3.930001,90.00,30.649685,0.105300,292.683
0.010000,3.940001,90.00,31.875669,0.143400,304.390
0.010000,3.950001,90.00,30.649685,0.085400,292.683
0.010000,3.960001,90.00,29.423698,0.103700,280.976
